Código SIGEP,Nombre de la entidad,Nit,Orden,Suborden,Código DIVIPOLA Departamento,Departamento,Código DIVIPOLA Municipio ,Municipio,Clasificación Orgánica,Sector,Nivel,Tipo de Vinculacíon ,Naturaleza jurídica ,Longitud,Latitud,Año,Trimestre,Fuente,Sexo: Hombres,Sexo: Mujeres,Sexo: No reporta,Número contratistas,Número servidores públicos,Nivel: Postgrado,Nivel: Profesional,Nivel: Técnicas - Tecnológicas,Nivel: Secundaria,Nivel: Primaria,Nivel: No reporta,Edad: 18-21,Edad: 22-24,Edad: 25-28,Edad: No reporta
4414,GOBERNACIÓN DE NORTE DE SANTANDER,800103927,Territorial,Departamental,54,Norte de Santander,001,CÚCUTA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-72,49669","7,889097",2021,2,Ultima actualización: Junio 2021,62,60,0,122,0,12,73,19,18,0,0,9,34,79,0
3918,EMPRESA DE SERVICIOS PUBLICOS DE SOPO -EMSERSOPO,832003318,Territorial,Municipal,25,Cundinamarca,758,SOPÓ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-73,941071","4,908732",2021,2,Ultima actualización: Junio 2021,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1010,ALCALDÍA DE SAN BERNARDO - CUNDINAMARCA,800093437,Territorial,Municipal,25,Cundinamarca,649,SAN BERNARDO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,421566","4,179444",2021,2,Ultima actualización: Junio 2021,2,0,0,2,0,0,1,1,0,0,0,0,1,1,0
0356,UNIVERSIDAD NACIONAL DE COLOMBIA,899999063-3,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Entes autónomos,Educación,No Aplica,Adscripción,Ente Universitario Autónomo,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,1,7,0,0,8,1,3,1,2,1,0,0,0,8,0
0331,ALCALDÍA DE BELTRÁN,800094624,Territorial,Municipal,25,Cundinamarca,086,BELTRÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,740943","4,800984",2021,2,Ultima actualización: Junio 2021,1,1,0,2,0,0,0,1,1,0,0,1,1,0,0
0271,CORPORACION AUTONOMA REGIONAL PARA LA DEFENSA DE LA MESETA DE BUCARAMANGA,890201573,Nacional,No Aplica,68,Santander,001,BUCARAMANGA,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-73,122742","7,119349",2021,2,Ultima actualización: Junio 2021,15,11,0,26,0,2,12,6,6,0,0,1,9,16,0
8374,"EMPRESA DISTRITAL DE
DESARROLLO Y RENOVACIÓN URBANO SOSTENIBLE DE SANTA MARTA",901128252-9,Territorial,Distrital,47,Magdalena,001,SANTA MARTA,Ejecutiva,No Aplica,Descentralizado,No Aplica,Empresas Industriales y Comerciales del Estado,"-74,211023","11,240355",2021,2,Ultima actualización: Junio 2021,2,3,0,5,0,0,5,0,0,0,0,0,1,4,0
0976,ALCALDÍA DE ROSAS,800095983,Territorial,Municipal,19,Cauca,622,ROSAS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,740614","2,261858",2021,2,Ultima actualización: Junio 2021,0,3,0,3,0,0,0,3,0,0,0,2,1,0,0
3545,HOSPITAL REGIONAL MANUELA BELTRAN III NIVEL - SOCORRO SANTANDER,900190045,Territorial,Departamental,68,Santander,755,SOCORRO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,264041","6,468665",2021,2,Ultima actualización: Junio 2021,6,12,0,18,0,0,6,12,0,0,0,1,4,13,0
4417,GOBERNACIÓN DE RISARALDA,891480085-7,Territorial,Departamental,66,Risaralda,001,PEREIRA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-75,690601","4,808717",2021,2,Ultima actualización: Junio 2021,9,11,0,20,0,1,11,7,1,0,0,1,7,12,0
4759,INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE MADRID,800222095,Territorial,Municipal,25,Cundinamarca,430,MADRID,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-74,262757","4,733779",2021,2,Ultima actualización: Junio 2021,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
4159,EMPRESA DE SERVICIOS PUBLICOS URBANO DE TRANSPORTE MASIVO DE PASAJEROS TRANSMETRO S.A.,802021209,Territorial,Distrital,08,Atlántico,001,BARRANQUILLA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-74,806981","11,004107",2021,2,Ultima actualización: Junio 2021,9,6,0,15,0,2,7,5,1,0,0,1,1,13,0
0289,"SANATORIO DE AGUA DE DIOS, EMPRESA SOCIAL DEL ESTADO",890680014-9,Nacional,No Aplica,25,Cundinamarca,001,AGUA DE DIOS,Ejecutiva,Salud y Protección Social,Descentralizado,Adscripción,Empresas Sociales del Estado,"-74,6698","4,376688",2021,2,Ultima actualización: Junio 2021,2,4,0,6,0,0,0,6,0,0,0,1,4,1,0
4404,GOBERNACIÓN DE CASANARE,892099216 - 6,Territorial,Departamental,85,Casanare,001,YOPAL,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-72,400523","5,348903",2021,2,Ultima actualización: Junio 2021,8,9,0,17,0,1,10,4,2,0,0,2,6,9,0
3955,"EMPRESA DE ACUEDUCTO, ALCANTARILLADO Y ASEO DE SAN ALBERTO S.A.",824003444,Territorial,Municipal,20,Cesar,710,SAN ALBERTO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas de Servicios Públicos Domiciliarios - Oficiales,"-73,393617","7,761063",2021,2,Ultima actualización: Junio 2021,2,3,0,2,3,0,1,3,1,0,0,1,1,3,0
0475,ALCALDÍA DE SAN JUAN DE GIRÓN,890204802,Territorial,Municipal,68,Santander,307,GIRÓN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,169265","7,073968",2021,2,Ultima actualización: Junio 2021,11,7,0,18,0,0,5,5,7,1,0,2,6,10,0
4634,INSTITUTO DEPARTAMENTAL PARA LA RECREACIONY EL DEPORTE DE CUNDINAMARCA,900294884,Territorial,Municipal,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,21,9,0,30,0,0,18,8,4,0,0,2,9,19,0
0263,CORPORACION AUTONOMA REGIONAL DEL QUINDIO,890000447,Nacional,No Aplica,63,Quindio,001,ARMENIA,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-75,675689","4,535",2021,2,Ultima actualización: Junio 2021,13,11,0,24,0,1,9,6,8,0,0,1,12,11,0
6108,EMPRESA DE DESARROLLO TERRITORIAL URBANO Y RURAL DE RISARALDA,900118630,Territorial,Departamental,66,Risaralda,001,PEREIRA,Ejecutiva,No Aplica,Descentralizado,Adscripción,Empresas Industriales y Comerciales del Estado,"-75,690601","4,808717",2021,2,Ultima actualización: Junio 2021,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0529,ALCALDÍA DE EL CARMEN,800099238,Territorial,Municipal,54,Norte de Santander,245,EL CARMEN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,4488","8,50874",2021,2,Ultima actualización: Junio 2021,15,15,0,30,0,2,14,12,2,0,0,1,7,22,0
4411,GOBERNACIÓN DE HUILA,800103913,Territorial,Departamental,41,Huila,001,NEIVA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-75,2809","2,934484",2021,2,Ultima actualización: Junio 2021,8,11,0,19,0,1,14,0,4,0,0,1,2,16,0
1075,ALCALDÍA DE SAN SEBASTIÁN DE MARIQUITA,890701342,Territorial,Municipal,73,Tolima,443,MARIQUITA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,886835","5,199505",2021,2,Ultima actualización: Junio 2021,1,4,0,4,1,0,3,1,1,0,0,0,1,4,0
0803,ALCALDÍA DE NEIRA,890801135,Territorial,Municipal,17,Caldas,486,NEIRA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,520356","5,166841",2021,2,Ultima actualización: Junio 2021,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
3178,HOSPITAL  SAN CARLOS - SALDAÑA,890701300,Territorial,Municipal,73,Tolima,671,SALDAÑA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,017821","3,929018",2021,2,Ultima actualización: Junio 2021,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0983,ALCALDÍA DE SABANAS DE SAN ÁNGEL,819003224 -8,Territorial,Municipal,47,Magdalena,660,SABANAS DE SAN ANGEL,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,17097","10,095378",2021,2,Ultima actualización: Junio 2021,5,5,0,10,0,0,2,2,6,0,0,1,5,4,0
2813,EMPRESA SOCIAL DEL ESTADO PASTO SALUD,900091143,Territorial,Municipal,52,Nariño,001,PASTO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-77,285787","1,205884",2021,2,Ultima actualización: Junio 2021,6,11,0,14,3,0,12,5,0,0,0,0,4,13,0
0549,ALCALDÍA DE EL PASO,800096592,Territorial,Municipal,20,Cesar,250,EL PASO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,74643","9,661436",2021,2,Ultima actualización: Junio 2021,9,9,0,18,0,0,16,2,0,0,0,0,1,17,0
0002,MINISTERIO DE RELACIONES EXTERIORES,899999042-9,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Relaciones Exteriores,Central,Cabeza,Ministerio,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,0,3,0,1,2,0,3,0,0,0,0,0,1,2,0
8035,"AGENCIA DEL INSPECTOR GENERAL DE TRIBUTOS, RENTAS Y CONTRIBUCIONES PARAFISCALES",900528648-4,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Hacienda y Crédito Público,Central,Adscripción,Unidad Administrativa Especial sin Personería Jurídica,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,2,3,0,3,2,2,3,0,0,0,0,1,0,4,0
0291,INSTITUTO GEOGRÁFICO AGUSTÍN CODAZZI,899999004-9,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Estadísticas,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,17,15,0,29,3,0,6,22,4,0,0,1,9,22,0
4779,INSTITUTO MUNICIPAL PARA LA RECREACIÓN Y EL DEPORTE DE NEMOCON,832002139,Territorial,Municipal,25,Cundinamarca,486,NEMOCÓN,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-73,880696","5,066969",2021,2,Ultima actualización: Junio 2021,3,0,0,3,0,0,2,1,0,0,0,0,2,1,0
0613,ALCALDÍA DE GÓMEZ PLATA,890983938,Territorial,Municipal,05,Antioquia,310,GÓMEZ PLATA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,221769","6,683248",2021,2,Ultima actualización: Junio 2021,2,3,0,5,0,0,1,3,1,0,0,1,3,1,0
3086,ESE HOSPITAL UNIVERSITARIO JULIO MENDEZ BARRENECHE,891780185,Territorial,Distrital,47,Magdalena,001,SANTA MARTA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,211023","11,240355",2021,2,Ultima actualización: Junio 2021,38,123,0,161,0,3,86,72,0,0,0,3,56,102,0
1213,ALCALDÍA DE TURBACO,890481149,Territorial,Municipal,13,Bolívar,836,TURBACO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,412672","10,334638",2021,2,Ultima actualización: Junio 2021,5,10,0,15,0,0,10,2,3,0,0,0,5,10,0
0680,ALCALDÍA DE LA CALERA,899999712,Territorial,Municipal,25,Cundinamarca,377,LA CALERA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,968631","4,720521",2021,2,Ultima actualización: Junio 2021,5,4,0,8,1,1,3,2,3,0,0,0,5,4,0
0628,ALCALDÍA DE GUALMATÁN,800083672,Territorial,Municipal,52,Nariño,323,GUALMATÁN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,567138",",919645",2021,2,Ultima actualización: Junio 2021,4,9,0,12,1,0,5,8,0,0,0,0,4,9,0
0977,ALCALDÍA DE ROVIRA,800100138,Territorial,Municipal,73,Tolima,624,ROVIRA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,239679","4,239304",2021,2,Ultima actualización: Junio 2021,2,1,0,3,0,0,2,0,1,0,0,0,0,3,0
0314,INSTITUTO NACIONAL PARA SORDOS,899999001-7,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Educación,Descentralizado,Adscripción,Establecimiento Público,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,3,5,0,8,0,3,4,1,0,0,0,0,1,7,0
0131,ALCALDÍA DE BELALCÁZAR,890802650,Territorial,Municipal,17,Caldas,088,BELALCÁZAR,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,804876","4,994942",2021,2,Ultima actualización: Junio 2021,2,4,0,6,0,1,3,2,0,0,0,0,2,4,0
0161,ALCALDÍA DE BUGALAGRANDE,891900353-1,Territorial,Municipal,76,Valle del Cauca,113,BUGALAGRANDE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-76,155749","4,210851",2021,2,Ultima actualización: Junio 2021,0,2,0,2,0,0,0,0,2,0,0,1,1,0,0
0888,CORPORACION AUTONOMA REGIONAL DE CHIVOR -,800252037,Nacional,No Aplica,15,Boyacá,299,GARAGOA,Entes autónomos,Ambiente y Desarrollo Sostenible,No Aplica,Régimen Autónomo,Órganos autónomos,"-73,365046","5,082453",2021,2,Ultima actualización: Junio 2021,3,7,0,10,0,0,7,3,0,0,0,0,7,3,0
6242,UNIVERSIDAD DEL VALLE,890399010-6,Territorial,Departamental,76,Valle del Cauca,001,CALI,Entes autónomos,No Aplica,No Aplica,No Aplica,Ente Universitario Autónomo,"-76,531985","3,451647",2021,2,Ultima actualización: Junio 2021,2,4,0,0,6,0,4,2,0,0,0,0,1,5,0
0812,ALCALDÍA DE NUNCHÍA,800099425,Territorial,Municipal,85,Casanare,225,NUNCHÍA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,195527","5,638097",2021,2,Ultima actualización: Junio 2021,3,6,0,9,0,0,5,1,3,0,0,1,2,6,0
0031,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,800176089-2,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,"Comercio, Industria y Turismo",Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,10,12,0,20,2,6,14,0,2,0,0,0,6,16,0
4806,"INSTITUTO PARA LA RECREACIÓN, EL DEPORTE, LA EDUCACIÓN EXTRAESCOLAR Y EL APROVECHAMIENTO DEL TIEMPO LIBRE DE CASANARE",844003345,Territorial,Departamental,85,Casanare,001,YOPAL,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-72,400523","5,348903",2021,2,Ultima actualización: Junio 2021,4,1,0,5,0,0,5,0,0,0,0,0,0,5,0
8025,AGENCIA PARA LA REINCORPORACIÓN Y LA NORMALIZACIÓN,900477169-8,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Presidencia de la República,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,1,8,0,9,0,0,8,1,0,0,0,0,2,7,0
3618,HOSPITAL SAN VICENTE DE PAUL FOMEQUE,800174375,Territorial,Municipal,25,Cundinamarca,279,FOMEQUE,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,895359","4,486748",2021,2,Ultima actualización: Junio 2021,13,41,0,54,0,0,13,25,16,0,0,10,19,25,0
0459,ALCALDÍA DE QUIMBAYA,890000613,Territorial,Municipal,63,Quindio,594,QUIMBAYA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,761865","4,625907",2021,2,Ultima actualización: Junio 2021,9,45,0,54,0,0,26,24,3,1,0,4,15,35,0
0905,ALCALDÍA DE PUEBLO BELLO,824001624,Territorial,Municipal,20,Cesar,570,PUEBLO BELLO,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,5914","10,40873",2021,2,Ultima actualización: Junio 2021,2,6,0,8,0,0,2,5,1,0,0,2,2,4,0
2985,CENTRO DE SALUD NIVEL I LUIS ACOSTA - LA UNION,814006689-4,Territorial,Municipal,52,Nariño,399,LA UNIÓN,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-77,131962","1,599548",2021,2,Ultima actualización: Junio 2021,5,24,0,29,0,0,8,19,2,0,0,5,13,11,0
3526,HOSPITAL REGIONAL SAN JUAN DE DIOS - SANTAFE DE ANTIOQUIA,890982264-1,Territorial,Municipal,05,Antioquia,042,SANTAFÉ DE ANTIOQUIA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,827129","6,557179",2021,2,Ultima actualización: Junio 2021,3,19,0,18,4,0,9,12,0,1,0,6,4,12,0
3126,HOSPITAL  MARIO GAITAN YANGUAS   -SOACHA,800006850,Territorial,Municipal,25,Cundinamarca,754,SOACHA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,211747","4,582723",2021,2,Ultima actualización: Junio 2021,30,130,0,160,0,0,57,103,0,0,0,16,50,94,0
0566,ALCALDÍA DE EL TARRA,800138959,Territorial,Municipal,54,Norte de Santander,250,EL TARRA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,09339","8,57451",2021,2,Ultima actualización: Junio 2021,2,3,0,5,0,0,1,4,0,0,0,1,2,2,0
2848,HOSPITAL SAGRADO CORAZON DE NORCASIA,810000912,Territorial,Municipal,17,Caldas,495,NORCASIA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,889557","5,576269",2021,2,Ultima actualización: Junio 2021,1,3,0,4,0,0,1,2,1,0,0,1,1,2,0
3077,HOSPITAL  EDUARDO ARREDONDO DAZA   - VALLEDUPAR,824000725,Territorial,Municipal,20,Cesar,001,VALLEDUPAR,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,243633","10,474245",2021,2,Ultima actualización: Junio 2021,0,3,0,0,3,0,1,0,2,0,0,0,1,2,0
4553,INSTITUTO DE DESARROLLO MUNICIPAL DE DOSQUEBRADAS - DOSQUEBRADAS,816005795,Territorial,Municipal,66,Risaralda,170,DOSQUEBRADAS,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-75,680568","4,831826",2021,2,Ultima actualización: Junio 2021,4,1,0,5,0,0,1,2,2,0,0,2,2,1,0
3216,HOSPITAL  SAN JUAN DE DIOS  -ANORÍ,890982138,Territorial,Municipal,05,Antioquia,040,ANORÍ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,147287","7,073562",2021,2,Ultima actualización: Junio 2021,0,5,0,5,0,0,0,5,0,0,0,2,0,3,0
1096,ALCALDÍA DE SANTA ROSA DEL SUR,800049017,Territorial,Municipal,13,Bolívar,688,SANTA ROSA DEL SUR,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-74,05002","7,97258",2021,2,Ultima actualización: Junio 2021,3,2,0,5,0,0,3,1,1,0,0,1,2,2,0
0849,ALCALDÍA DE PAMPLONA,800007652,Territorial,Municipal,54,Norte de Santander,518,PAMPLONA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,650337","7,37823",2021,2,Ultima actualización: Junio 2021,8,44,0,52,0,0,28,16,8,0,0,2,8,42,0
1277,ALCALDÍA DE YOLOMBÓ,890984030,Territorial,Municipal,05,Antioquia,890,YOLOMBÓ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,01478","6,59995",2021,2,Ultima actualización: Junio 2021,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
0027,SUPERINTENDENCIA DE NOTARIADO Y REGISTRO,899999007-0,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Justicia y del Derecho,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,43,75,0,118,0,11,19,23,65,0,0,10,25,83,0
0012,MINISTERIO DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES,899999053-1,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Tecnologías de la Información y las Comunicaciones,Central,Cabeza,Ministerio,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,10,4,0,0,14,6,4,3,1,0,0,0,1,13,0
2939,CENTRO DE SALUD DE GUARANDA - SUCRE,823003985,Territorial,Municipal,70,Sucre,265,GUARANDA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,537025","8,46831",2021,2,Ultima actualización: Junio 2021,3,1,0,4,0,0,1,3,0,0,0,1,2,1,0
8180,SUBRED INTEGRADA DE SERVICIOS DE SALUD SUR,NULL,Territorial,Distrital,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,4,4,0,0,8,0,8,0,0,0,0,0,3,5,0
0748,ALCALDÍA DE MANAURE (BALCÓN DEL CESAR),892301761,Territorial,Municipal,20,Cesar,443,MANAURE,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,957868","10,390337",2021,2,Ultima actualización: Junio 2021,1,2,0,2,1,1,0,2,0,0,0,0,1,2,0
3104,HOSPITAL  LA BUENA ESPERANZA - YUMBO,800030924,Territorial,Municipal,76,Valle del Cauca,892,YUMBO,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-76,495026","3,545337",2021,2,Ultima actualización: Junio 2021,1,9,0,10,0,0,5,5,0,0,0,0,0,10,0
1264,ALCALDÍA DE VILLAPINZÓN,899999445,Territorial,Municipal,25,Cundinamarca,873,VILLAPINZÓN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,594625","5,215209",2021,2,Ultima actualización: Junio 2021,6,4,0,10,0,0,7,1,2,0,0,0,3,7,0
0028,SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR,860503600-9,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Trabajo,Descentralizado,Adscripción,Superintendencia con Personería Jurídica,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,1,4,0,5,0,1,4,0,0,0,0,0,3,2,0
0923,ALCALDÍA DE PUERTO CONCORDIA,800172206,Territorial,Municipal,50,Meta,450,PUERTO CONCORDIA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-72,756234","2,623645",2021,2,Ultima actualización: Junio 2021,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2780,CENTRO DE SALUD DE CUASPUD CARLOSAMA,814006607,Territorial,Municipal,52,Nariño,224,CUASPUD,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-77,726858",",863312",2021,2,Ultima actualización: Junio 2021,1,17,0,18,0,0,4,13,1,0,0,1,5,12,0
0051,ALCALDÍA DE ACACÍAS,892001457-3,Territorial,Municipal,50,Meta,006,ACACÍAS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,766129","3,991663",2021,2,Ultima actualización: Junio 2021,5,12,0,16,1,3,6,3,5,0,0,1,4,12,0
0572,ALCALDÍA DE ENTRERRÍOS,890982068,Territorial,Municipal,05,Antioquia,264,ENTRERRIOS,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-75,516908","6,566146",2021,2,Ultima actualización: Junio 2021,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
3560,HOSPITAL SAN ANDRES DE CHIRIGUANÁ,892300175,Territorial,Municipal,20,Cesar,178,CHIRIGUANÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-73,5997","9,361464",2021,2,Ultima actualización: Junio 2021,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0
1225,ALCALDÍA DE UNGUÍA,891680196,Territorial,Municipal,27,Chocó,800,UNGUÍA,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-77,093232","8,04668",2021,2,Ultima actualización: Junio 2021,2,0,0,2,0,0,0,2,0,0,0,0,1,1,0
0876,DIRECCIÓN NACIONAL DE DERECHO DE AUTOR,800185929-2,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Interior,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0937,ALCALDÍA DE PUERTO RONDÓN,800102798,Territorial,Municipal,81,Arauca,591,PUERTO RONDÓN,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-71,104796","6,281167",2021,2,Ultima actualización: Junio 2021,1,1,0,2,0,0,1,1,0,0,0,0,1,1,0
4838,JUNTA MUNICIPAL DE DEPORTES DEL MUNICIPIO DE SESQUILE,832001061,Territorial,Municipal,25,Cundinamarca,736,SESQUILÉ,Ejecutiva,No Aplica,Descentralizado,Adscripción,Establecimiento Público,"-73,796925","5,045268",2021,2,Ultima actualización: Junio 2021,5,2,0,7,0,0,2,4,0,1,0,1,3,3,0
4393,GOBERNACIÓN DE BOYACÁ,891800498-1,Territorial,Departamental,15,Boyacá,001,TUNJA,Ejecutiva,No Aplica,Central,Adscripción,Gobernación,"-73,357557","5,544642",2021,2,Ultima actualización: Junio 2021,14,31,0,43,2,10,23,7,5,0,0,2,9,34,0
3584,HOSPITAL SAN JOSE DE NEIRA,890801562-4,Territorial,Municipal,17,Caldas,486,NEIRA,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-75,520356","5,166841",2021,2,Ultima actualización: Junio 2021,6,3,0,5,4,0,9,0,0,0,0,0,2,7,0
0699,ALCALDÍA DE LA PAZ ROBLES - CESAR,800096605,Territorial,Municipal,20,Cesar,621,LA PAZ,Ejecutiva,No Aplica,Central,Adscripción,Alcaldía,"-73,55458","9,83319",2021,2,Ultima actualización: Junio 2021,4,1,0,5,0,0,3,1,1,0,0,0,0,5,0
3635,HOSPITAL UNIVERSITARIO  LA SAMARITANA,899999032,Territorial,Departamental,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,No Aplica,Descentralizado,Vinculación,Empresas Sociales del Estado,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,1,6,0,7,0,0,2,5,0,0,0,2,2,3,0
0880,UNIDAD DE PLANEACIÓN MINERO ENERGÉTICA,830000282-1,Nacional,No Aplica,11,Bogotá D.C,001,BOGOTÁ,Ejecutiva,Minas y Energía,Descentralizado,Adscripción,Unidad Administrativa Especial con Personería Jurídica,"-74,072092","4,710989",2021,2,Ultima actualización: Junio 2021,2,2,0,4,0,2,2,0,0,0,0,0,0,4,0
